Date,Close
2017-04-04,2.583000
2017-04-05,2.581000
2017-04-06,2.583000
2017-04-07,2.543000
2017-04-10,2.531000
2017-04-11,2.550000
2017-04-12,2.479000
2017-04-13,2.467000
2017-04-18,2.545000
2017-04-19,2.568000
2017-04-20,2.615000
2017-04-21,2.607000
2017-04-24,2.567000
2017-04-25,2.588000
2017-04-26,2.645000
2017-04-27,2.609000
2017-04-28,2.630000
2017-05-02,2.600000
2017-05-03,2.592000
2017-05-04,2.591000
2017-05-05,2.554000
2017-05-08,2.603000
2017-05-09,2.554000
2017-05-10,2.599000
2017-05-11,2.776000
2017-05-12,2.812000
2017-05-15,2.800000
2017-05-16,2.591000
2017-05-17,2.594000
2017-05-18,2.544000
2017-05-19,2.500000
2017-05-22,2.602000
2017-05-23,2.607000
2017-05-24,2.633000
2017-05-25,2.737000
2017-05-26,2.732000
2017-05-29,2.700000
2017-05-30,2.703000
2017-05-31,2.625000
2017-06-01,2.572000
2017-06-02,2.630000
2017-06-05,2.630000
2017-06-06,2.675000
2017-06-07,2.702000
2017-06-08,2.736000
2017-06-09,2.719000
2017-06-12,2.762000
2017-06-13,2.694000
2017-06-14,2.694000
2017-06-15,2.650000
2017-06-16,2.750000
2017-06-19,2.766000
2017-06-20,2.782000
2017-06-21,2.750000
2017-06-22,2.865000
2017-06-23,2.864000
2017-06-26,2.864000
2017-06-27,2.864000
2017-06-28,2.947000
2017-06-29,2.928000
2017-06-30,2.837000
2017-07-03,2.801000
2017-07-04,2.814000
2017-07-05,2.787000
2017-07-06,2.778000
2017-07-07,2.789000
2017-07-10,2.794000
2017-07-11,2.802000
2017-07-12,2.835000
2017-07-13,2.970000
2017-07-14,3.050000
2017-07-17,3.018000
2017-07-18,3.043000
2017-07-19,3.004000
2017-07-20,3.063000
2017-07-21,2.992000
2017-07-24,3.014000
2017-07-25,2.995000
2017-07-26,2.964000
2017-07-27,2.976000
2017-07-28,2.957000
2017-07-31,2.975000
2017-08-01,3.028000
2017-08-02,3.150000
2017-08-03,3.108000
2017-08-04,3.137000
2017-08-07,3.123000
2017-08-08,3.123000
2017-08-09,3.121000
2017-08-10,3.027000
2017-08-11,2.994000
2017-08-14,3.084000
2017-08-15,3.130000
2017-08-16,3.096000
2017-08-17,3.231000
2017-08-18,3.204000
2017-08-21,3.233000
2017-08-22,3.300000
2017-08-23,3.309000
2017-08-24,3.266000
2017-08-25,3.352000
2017-08-28,3.357000
2017-08-29,3.476000
2017-08-30,3.390000
2017-08-31,3.326000
2017-09-01,3.301000
2017-09-04,3.359000
2017-09-05,3.467000
2017-09-06,3.329000
2017-09-07,3.204000
2017-09-08,3.141000
2017-09-11,3.074000
2017-09-12,3.169000
2017-09-13,3.096000
2017-09-14,3.107000
2017-09-15,3.140000
2017-09-18,3.110000
2017-09-19,3.103000
2017-09-20,3.084000
2017-09-21,3.044000
2017-09-22,2.989000
2017-09-25,2.965000
2017-09-26,3.098000
2017-09-27,3.031000
2017-09-28,2.957000
2017-09-29,2.971000
2017-10-02,3.021000
2017-10-03,3.021000
2017-10-04,2.931000
2017-10-05,2.865000
2017-10-06,2.898000
2017-10-09,2.910000
2017-10-10,2.950000
2017-10-11,2.946000
2017-10-12,3.099000
2017-10-13,3.074000
2017-10-16,3.049000
2017-10-17,3.084000
2017-10-18,3.041000
2017-10-19,3.013000
2017-10-20,3.040000
2017-10-23,3.070000
2017-10-24,3.075000
2017-10-25,3.060000
2017-10-26,3.081000
2017-10-27,3.053000
2017-10-30,3.078000
2017-10-31,3.078000
2017-11-01,3.066000
2017-11-02,3.041000
2017-11-03,3.032000
2017-11-06,3.017000
2017-11-07,3.039000
2017-11-08,3.046000
2017-11-09,2.892000
2017-11-10,2.836000
2017-11-13,2.795000
2017-11-14,2.789000
2017-11-15,2.799000
2017-11-16,2.780000
2017-11-17,2.832000
2017-11-20,2.797000
2017-11-21,2.867000
2017-11-22,2.907000
2017-11-23,2.866000
2017-11-24,2.927000
2017-11-27,2.878000
2017-11-28,2.818000
2017-11-29,2.833000
2017-11-30,2.811000
2017-12-01,2.753000
2017-12-04,2.783000
2017-12-05,2.831000
2017-12-06,2.792000
2017-12-07,2.835000
2017-12-08,2.989000
2017-12-11,2.980000
2017-12-12,2.991000
2017-12-13,3.011000
2017-12-14,2.958000
2017-12-15,2.817000
2017-12-18,2.828000
2017-12-19,2.919000
2017-12-20,2.917000
2017-12-21,2.854000
2017-12-22,2.817000
2017-12-27,2.802000
2017-12-28,2.850000
2017-12-29,2.820000
2018-01-02,2.850000
2018-01-03,2.852000
2018-01-04,2.861000
2018-01-05,2.942000
2018-01-08,3.037000
2018-01-09,3.024000
2018-01-10,3.030000
2018-01-11,2.985000
2018-01-12,3.019000
2018-01-15,3.014000
2018-01-16,3.025000
2018-01-17,3.120000
2018-01-18,3.177000
2018-01-19,3.135000
2018-01-22,3.146000
2018-01-23,3.132000
2018-01-24,3.025000
2018-01-25,2.927000
2018-01-26,2.925000
2018-01-29,2.942000
2018-01-30,2.921000
2018-01-31,2.904000
2018-02-01,2.858000
2018-02-02,2.821000
2018-02-05,2.837000
2018-02-06,2.670000
2018-02-07,2.647000
2018-02-08,2.603000
2018-02-09,2.640000
2018-02-12,2.605000
2018-02-13,2.571000
2018-02-14,2.587000
2018-02-15,2.642000
2018-02-16,2.669000
2018-02-19,2.638000
2018-02-20,2.680000
2018-02-21,2.635000
2018-02-22,2.526000
2018-02-23,2.570000
2018-02-26,2.584000
2018-02-27,2.596000
2018-02-28,2.523000
2018-03-01,2.413000
2018-03-02,2.486000
2018-03-05,2.420000
2018-03-06,2.448000
2018-03-07,2.435000
2018-03-08,2.396000
2018-03-09,2.433000
2018-03-12,2.538000
2018-03-13,2.532000
2018-03-14,2.430000
2018-03-15,2.393000
2018-03-16,2.519000
2018-03-19,2.472000
2018-03-20,2.426000
2018-03-21,2.470000
2018-03-23,2.372000
2018-03-26,2.366000
2018-03-28,2.386000
2018-03-29,2.344000
2018-04-03,2.334000
2018-04-04,2.364000
2018-04-05,2.320000
2018-04-06,2.328000
2018-04-09,2.372000
2018-04-10,2.452000
2018-04-11,2.499000
2018-04-12,2.526000
2018-04-13,2.528000
2018-04-16,2.581000
2018-04-17,2.519000
2018-04-18,2.494000
2018-04-19,2.529000
2018-04-20,2.538000
2018-04-23,2.480000
2018-04-24,2.419000
2018-04-25,2.383000
2018-04-26,2.376000
2018-04-27,2.400000
2018-04-30,2.449000
2018-05-02,2.429000
2018-05-03,2.421000
2018-05-04,2.411000
2018-05-07,2.355000
2018-05-08,2.362000
2018-05-09,2.316000
2018-05-10,2.341000
2018-05-11,2.497000
2018-05-14,2.509000
2018-05-15,2.397000
2018-05-16,2.322000
2018-05-17,2.369000
2018-05-18,2.334000
2018-05-22,2.385000
2018-05-23,2.340000
2018-05-24,2.171000
2018-05-25,2.186000
2018-05-28,2.102000
2018-05-29,2.130000
2018-05-30,2.203000
2018-06-01,2.254000
2018-06-04,2.273000
2018-06-05,2.265000
2018-06-06,2.317000
2018-06-07,2.500000
2018-06-08,2.458000
